# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-LMC-DSCT-11782	singlemode	05:35:52.17	-72:09:28.7	20.695	21.140	0.445	0.06406465	0.00000007	7000.06209	0.291	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC514.20.21074	-99.99	
OGLE-LMC-DSCT-11783	singlemode	05:35:52.66	-69:34:15.8	20.275	20.818	0.543	0.07347009	0.00000010	7000.06790	0.125	0.000	-99.99	0.000	-99.99	-99.99	LMC176.5.38249	LMC516.27.35392	-99.99	
OGLE-LMC-DSCT-11784	singlemode	05:35:53.16	-68:33:21.8	20.271	20.640	0.369	0.08473960	0.00000008	7000.07525	0.128	0.000	-99.99	0.000	-99.99	-99.99	LMC174.6.8608	LMC517.19.9553	-99.99	
OGLE-LMC-DSCT-11785	singlemode	05:35:53.35	-66:11:48.3	20.110	20.573	0.463	0.07341940	0.00000008	7000.00604	0.138	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC519.18.628	-99.99	
OGLE-LMC-DSCT-11786	singlemode	05:35:54.02	-70:33:53.2	20.878	21.444	0.566	0.06150638	0.00000005	7000.05956	0.201	0.000	-99.99	0.000	-99.99	LMC_SC16_306194	LMC170.2.45491	LMC515.28.32058	-99.99	
OGLE-LMC-DSCT-11787	singlemode	05:35:54.07	-66:11:38.4	19.385	19.848	0.463	0.12218419	0.00000010	7000.06244	0.159	0.278	4.452	0.000	-99.99	-99.99	-99.99	LMC519.18.352	-99.99	
OGLE-LMC-DSCT-11788	singlemode	05:35:54.44	-69:03:34.9	20.426	20.854	0.428	0.07042763	0.00000009	7000.00020	0.127	0.000	-99.99	0.000	-99.99	-99.99	LMC175.5.4063	LMC517.02.20588	-99.99	
OGLE-LMC-DSCT-11789	singlemode	05:35:54.73	-69:34:43.4	20.697	21.231	0.534	0.07091242	0.00000008	7000.00724	0.202	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC516.27.35045	-99.99	
OGLE-LMC-DSCT-11790	singlemode	05:35:54.85	-68:24:14.0	20.072	20.513	0.441	0.07251580	0.00000008	7000.03766	0.190	0.000	-99.99	0.000	-99.99	-99.99	LMC174.5.14616	LMC517.19.20085	-99.99	
OGLE-LMC-DSCT-11791	singlemode	05:35:55.42	-70:20:24.7	20.399	20.767	0.368	0.08911515	0.00000006	7000.06541	0.269	0.485	4.299	0.000	-99.99	LMC_SC16_93984	LMC170.3.114590	LMC516.02.65637	-99.99	
OGLE-LMC-DSCT-11792	singlemode	05:35:55.69	-71:13:20.9	19.824	20.301	0.477	0.08372946	0.00000007	7000.05314	0.146	0.397	3.771	0.000	-99.99	-99.99	LMC171.1.43529	LMC515.11.14314	-99.99	
OGLE-LMC-DSCT-11793	singlemode	05:35:56.63	-71:09:34.9	19.318	19.906	0.588	0.12842379	0.00000025	7000.02441	0.069	0.000	-99.99	0.000	-99.99	-99.99	LMC171.2.19120	LMC515.11.20906	-99.99	
OGLE-LMC-DSCT-11794	singlemode	05:35:56.64	-70:37:16.7	20.740	21.157	0.417	0.04572145	0.00000004	7000.03726	0.181	0.000	-99.99	0.000	-99.99	LMC_SC16_304543	LMC170.1.71907	LMC515.28.21971	-99.99	
OGLE-LMC-DSCT-11795	singlemode	05:35:56.64	-70:25:07.0	19.450	19.913	0.463	0.12674165	0.00000011	7000.05205	0.124	0.598	4.139	0.000	-99.99	LMC_SC16_87247	LMC170.3.47800	LMC516.02.50507	-99.99	
OGLE-LMC-DSCT-11796	singlemode	05:35:57.23	-69:47:48.1	20.367	21.029	0.662	0.07166502	0.00000006	7000.06945	0.158	0.000	-99.99	0.000	-99.99	LMC_SC16_139138	LMC176.6.6440	LMC516.19.53522	-99.99	
OGLE-LMC-DSCT-11797	singlemode	05:35:57.56	-67:50:44.4	20.859	21.220	0.361	0.05276490	0.00000005	7000.01842	0.201	0.000	-99.99	0.000	-99.99	-99.99	LMC173.5.19533	LMC518.01.23455	-99.99	
OGLE-LMC-DSCT-11798	singlemode	05:35:57.60	-65:16:50.6	20.014	20.511	0.497	0.09189398	0.00000011	7000.08666	0.146	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC520.08.1436	-99.99	
OGLE-LMC-DSCT-11799	singlemode	05:35:57.77	-70:24:04.1	20.282	20.850	0.568	0.08088377	0.00000012	7000.00964	0.103	0.000	-99.99	0.000	-99.99	LMC_SC16_89307	LMC170.3.52403	LMC516.02.54730	-99.99	
OGLE-LMC-DSCT-11800	singlemode	05:35:57.78	-71:21:08.4	20.792	21.271	0.479	0.07185924	0.00000006	7000.06153	0.313	0.000	-99.99	0.000	-99.99	-99.99	LMC172.4.51043	LMC515.11.8831	-99.99	
OGLE-LMC-DSCT-11801	singlemode	05:35:57.78	-70:28:58.9	19.900	20.291	0.391	0.05390388	0.00000006	7000.04633	0.089	0.000	-99.99	0.000	-99.99	LMC_SC16_84303	LMC170.2.89820	LMC516.02.44450	-99.99	
OGLE-LMC-DSCT-11802	multimode	05:35:57.84	-66:31:15.0	20.731	21.116	0.385	0.07542253	0.00000010	7000.03604	0.197	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC519.09.1007	-99.99	
OGLE-LMC-DSCT-11803	singlemode	05:35:58.21	-72:10:13.3	20.593	20.921	0.328	0.05658611	0.00000003	7000.05174	0.425	0.448	4.290	0.000	-99.99	-99.99	-99.99	LMC514.20.20518	-99.99	
OGLE-LMC-DSCT-11804	singlemode	05:35:58.28	-70:28:53.0	20.478	20.855	0.377	0.07594264	0.00000006	7000.02526	0.235	0.000	-99.99	0.000	-99.99	LMC_SC16_84364	LMC170.2.93827	LMC516.02.44535	-99.99	
OGLE-LMC-DSCT-11805	singlemode	05:35:58.45	-63:53:03.1	20.175	20.663	0.488	0.07550046	0.00000007	7000.02791	0.243	0.441	4.397	0.000	-99.99	-99.99	-99.99	LMC592.08.9125	-99.99	
OGLE-LMC-DSCT-11806	singlemode	05:35:58.65	-66:47:34.7	21.063	21.634	0.571	0.05623983	0.00000006	7000.05538	0.324	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC519.01.2434	-99.99	
OGLE-LMC-DSCT-11807	singlemode	05:35:58.66	-70:16:37.7	19.626	20.097	0.471	0.08371004	0.00000005	7000.06054	0.172	0.348	4.300	0.000	-99.99	LMC_SC16_100750	LMC170.4.53722	LMC516.02.73510	-99.99	
OGLE-LMC-DSCT-11808	singlemode	05:35:58.93	-68:19:53.0	19.755	20.190	0.435	0.07579474	0.00000011	7000.07395	0.079	0.000	-99.99	0.000	-99.99	-99.99	LMC173.8.17917	LMC517.27.970	-99.99	
OGLE-LMC-DSCT-11809	singlemode	05:35:59.23	-70:06:53.4	19.647	20.225	0.578	0.05790776	0.00000004	7000.05383	0.106	0.000	-99.99	0.000	-99.99	LMC_SC16_114321	LMC176.8.4488	LMC516.10.60258	-99.99	
OGLE-LMC-DSCT-11810	singlemode	05:35:59.59	-70:52:04.6	19.895	20.287	0.392	0.08189425	0.00000007	7000.06427	0.161	0.400	4.307	0.000	-99.99	-99.99	LMC171.4.30161	LMC515.20.23882	-99.99	
OGLE-LMC-DSCT-11811	singlemode	05:35:59.63	-70:44:26.3	20.350	20.885	0.535	0.08267139	0.00000009	7000.08149	0.144	0.000	-99.99	0.000	-99.99	-99.99	LMC171.4.70628	LMC515.28.10931	-99.99	
OGLE-LMC-DSCT-11812	singlemode	05:36:00.16	-70:41:23.9	20.404	20.804	0.400	0.07938237	0.00000007	7000.07724	0.207	0.490	4.209	0.000	-99.99	-99.99	LMC170.1.32601	LMC515.28.13281	-99.99	
OGLE-LMC-DSCT-11813	singlemode	05:36:00.31	-68:40:12.7	20.461	21.501	1.040	0.07793397	0.00000010	7000.06033	0.151	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC517.19.5513	-99.99	
OGLE-LMC-DSCT-11814	singlemode	05:36:00.48	-72:10:28.0	20.417	20.907	0.490	0.09300025	0.00000007	7000.01532	0.365	0.466	4.153	0.000	-99.99	-99.99	-99.99	LMC514.20.20290	-99.99	
OGLE-LMC-DSCT-11815	singlemode	05:36:01.15	-69:41:04.7	20.507	21.055	0.548	0.07205833	0.00000010	7000.06061	0.149	0.000	-99.99	0.000	-99.99	-99.99	LMC176.5.5349	LMC516.19.70885	-99.99	
OGLE-LMC-DSCT-11816	singlemode	05:36:01.35	-68:11:28.2	20.815	21.401	0.586	0.06131647	0.00000004	7000.00523	0.390	0.327	3.810	0.000	-99.99	-99.99	LMC173.7.18445	LMC517.27.9832	-99.99	
OGLE-LMC-DSCT-11817	singlemode	05:36:01.49	-72:18:06.3	20.490	20.875	0.385	0.07301075	0.00000005	7000.02713	0.306	0.338	3.602	0.309	2.557	-99.99	-99.99	LMC514.20.7364	-99.99	
OGLE-LMC-DSCT-11818	singlemode	05:36:02.11	-68:21:30.6	20.383	21.035	0.652	0.07502091	0.00000011	7000.04554	0.161	0.000	-99.99	0.000	-99.99	-99.99	LMC173.8.20540	LMC517.27.1545	-99.99	
OGLE-LMC-DSCT-11819	singlemode	05:36:02.38	-72:17:22.5	20.047	20.365	0.318	0.10068066	0.00000006	7000.03524	0.431	0.386	3.923	0.252	1.771	-99.99	-99.99	LMC514.20.3367	-99.99	
OGLE-LMC-DSCT-11820	singlemode	05:36:02.47	-69:15:17.6	20.805	21.359	0.554	0.08013973	0.00000005	7000.02653	0.410	0.377	3.828	0.320	1.436	-99.99	LMC175.7.57658	LMC517.02.5973	-99.99	
OGLE-LMC-DSCT-11821	singlemode	05:36:02.98	-68:50:07.5	20.531	20.968	0.437	0.07707497	0.00000005	7000.00182	0.363	0.379	3.822	0.287	1.966	-99.99	LMC174.8.17487	LMC517.10.14659	-99.99	
OGLE-LMC-DSCT-11822	singlemode	05:36:03.09	-69:06:01.3	20.549	21.021	0.472	0.05868295	0.00000004	7000.03676	0.209	0.000	-99.99	0.000	-99.99	-99.99	LMC175.6.37247	LMC517.02.17400	-99.99	
OGLE-LMC-DSCT-11823	singlemode	05:36:04.23	-68:21:21.6	20.995	21.640	0.645	0.06186427	0.00000012	7000.03252	0.123	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC517.27.3128	-99.99	
OGLE-LMC-DSCT-11824	singlemode	05:36:04.76	-70:35:49.7	20.982	21.474	0.492	0.06185037	0.00000005	7000.06029	0.306	0.000	-99.99	0.000	-99.99	-99.99	LMC177.8.50295	LMC515.28.25201	-99.99	
OGLE-LMC-DSCT-11825	singlemode	05:36:04.85	-70:23:44.5	20.138	20.645	0.507	0.07105561	0.00000009	7000.02790	0.102	0.000	-99.99	0.000	-99.99	LMC_SC16_92055	LMC170.3.53110	LMC516.02.54994	-99.99	
OGLE-LMC-DSCT-11826	multimode	05:36:04.94	-68:03:48.6	20.404	20.880	0.476	0.09582098	0.00000009	7000.02023	0.191	0.000	-99.99	0.000	-99.99	-99.99	LMC173.6.19501	LMC518.01.13021	-99.99	
OGLE-LMC-DSCT-11827	singlemode	05:36:05.21	-71:12:52.2	20.764	21.120	0.356	0.06027503	0.00000008	7000.01041	0.172	0.000	-99.99	0.000	-99.99	-99.99	LMC171.1.50610	LMC515.11.21229	-99.99	
OGLE-LMC-DSCT-11828	singlemode	05:36:05.49	-65:08:10.5	20.454	20.935	0.481	0.08054017	0.00000006	7000.06494	0.249	0.519	4.349	0.000	-99.99	-99.99	-99.99	LMC520.08.11926	-99.99	
OGLE-LMC-DSCT-11829	singlemode	05:36:05.58	-68:26:23.2	19.686	20.166	0.480	0.06655255	0.00000009	7000.01964	0.073	0.000	-99.99	0.000	-99.99	-99.99	LMC174.5.6720	LMC517.19.17963	-99.99	
OGLE-LMC-DSCT-11830	singlemode	05:36:05.60	-70:37:41.0	19.013	19.846	0.833	0.06706132	0.00000009	7000.00624	0.049	0.000	-99.99	0.000	-99.99	LMC_SC16_75317	LMC177.8.46562	LMC515.28.17182	-99.99	
OGLE-LMC-DSCT-11831	singlemode	05:36:06.29	-70:21:47.0	20.039	20.506	0.467	0.07468448	0.00000007	7000.01406	0.112	0.000	-99.99	0.000	-99.99	LMC_SC16_94276	LMC170.3.53278	LMC516.02.64325	-99.99	
OGLE-LMC-DSCT-11832	singlemode	05:36:06.46	-71:58:17.1	20.204	20.643	0.439	0.07971160	0.00000006	7000.00531	0.258	0.346	3.689	0.000	-99.99	-99.99	-99.99	LMC514.28.4772	-99.99	
OGLE-LMC-DSCT-11833	singlemode	05:36:07.19	-71:56:28.5	18.885	19.739	0.854	0.07803185	0.00000009	7000.04734	0.052	0.419	3.437	0.000	-99.99	-99.99	-99.99	LMC514.28.2851	-99.99	
OGLE-LMC-DSCT-11834	singlemode	05:36:08.05	-68:39:25.2	20.097	20.541	0.444	0.08693645	0.00000008	7000.00322	0.206	0.000	-99.99	0.000	-99.99	-99.99	LMC174.6.18326	LMC517.19.1494	-99.99	
OGLE-LMC-DSCT-11835	singlemode	05:36:08.35	-71:54:57.2	20.102	20.514	0.412	0.08170470	0.00000006	7000.06413	0.222	0.335	4.030	0.000	-99.99	-99.99	LMC172.1.14506	LMC514.28.5973	-99.99	
OGLE-LMC-DSCT-11836	singlemode	05:36:08.88	-71:07:37.9	20.743	21.328	0.585	0.06628055	0.00000008	7000.05571	0.193	0.000	-99.99	0.000	-99.99	-99.99	LMC171.2.28207	LMC515.20.3009	-99.99	
OGLE-LMC-DSCT-11837	singlemode	05:36:09.47	-69:47:03.9	19.713	20.425	0.712	0.08392480	0.00000011	7000.05318	0.080	0.000	-99.99	0.000	-99.99	LMC_SC16_138333	LMC176.6.3693	LMC516.19.49928	-99.99	
OGLE-LMC-DSCT-11838	singlemode	05:36:09.59	-66:24:47.3	20.311	20.773	0.462	0.09243533	0.00000006	7000.03845	0.316	0.535	4.101	0.000	-99.99	-99.99	-99.99	LMC519.09.4865	-99.99	
OGLE-LMC-DSCT-11839	singlemode	05:36:10.08	-69:52:44.1	20.473	21.221	0.748	0.10475515	0.00000008	7000.03289	0.291	0.440	3.583	0.000	-99.99	LMC_SC16_129874	LMC176.7.51150	LMC516.19.43634	-99.99	
OGLE-LMC-DSCT-11840	singlemode	05:36:10.22	-68:12:59.1	20.625	21.085	0.460	0.07491484	0.00000007	7000.01598	0.211	0.525	4.023	0.000	-99.99	-99.99	LMC173.7.19038	LMC517.27.6985	-99.99	
OGLE-LMC-DSCT-11841	singlemode	05:36:10.48	-69:24:48.3	20.671	21.181	0.510	0.05938245	0.00000005	7000.01800	0.186	0.000	-99.99	0.000	-99.99	-99.99	LMC175.8.57971	LMC516.27.56370	-99.99	
OGLE-LMC-DSCT-11842	singlemode	05:36:10.84	-68:07:55.2	20.391	20.833	0.442	0.06571347	0.00000004	7000.00379	0.363	0.384	4.077	0.000	-99.99	-99.99	LMC173.7.17823	LMC517.27.12869	-99.99	
OGLE-LMC-DSCT-11843	singlemode	05:36:10.99	-72:16:43.4	19.437	19.923	0.486	0.07429017	0.00000009	7000.05882	0.091	0.277	4.117	0.000	-99.99	-99.99	-99.99	LMC514.20.3510	-99.99	
OGLE-LMC-DSCT-11844	singlemode	05:36:11.36	-69:40:41.0	20.297	20.873	0.576	0.07440587	0.00000010	7000.02420	0.104	0.000	-99.99	0.000	-99.99	-99.99	LMC176.5.6013	LMC516.19.71208	-99.99	
OGLE-LMC-DSCT-11845	singlemode	05:36:11.40	-72:08:24.2	20.747	21.122	0.375	0.05239235	0.00000006	7000.00080	0.229	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC514.20.21887	-99.99	
OGLE-LMC-DSCT-11846	singlemode	05:36:11.42	-66:23:53.6	20.484	20.875	0.391	0.06378942	0.00000010	7000.03779	0.140	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC519.09.5148	-99.99	
OGLE-LMC-DSCT-11847	singlemode	05:36:12.20	-68:03:28.0	20.659	21.261	0.602	0.06393741	0.00000004	7000.05544	0.311	0.522	3.570	0.000	-99.99	-99.99	LMC173.6.19921	LMC518.01.14054	-99.99	
OGLE-LMC-DSCT-11848	singlemode	05:36:12.27	-63:27:04.4	20.544	-99.99	-99.99	0.05971929	0.00000006	7000.02414	0.699	0.370	4.783	0.000	-99.99	-99.99	-99.99	LMC597.15.2031	-99.99	
OGLE-LMC-DSCT-11849	singlemode	05:36:12.63	-70:23:30.4	20.299	20.849	0.550	0.05914346	0.00000006	7000.00764	0.132	0.000	-99.99	0.000	-99.99	LMC_SC16_92212	LMC170.3.53841	LMC516.02.62868	-99.99	
OGLE-LMC-DSCT-11850	singlemode	05:36:12.70	-69:14:10.3	20.706	21.241	0.535	0.06908348	0.00000008	7000.04729	0.214	0.000	-99.99	0.000	-99.99	-99.99	LMC175.6.11806	LMC517.02.9643	-99.99	
OGLE-LMC-DSCT-11851	singlemode	05:36:12.86	-65:00:40.4	19.371	19.789	0.418	0.08454140	0.00000010	7000.04020	0.083	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC520.08.11495	-99.99	
OGLE-LMC-DSCT-11852	singlemode	05:36:13.10	-69:06:46.8	20.472	21.241	0.769	0.08182384	0.00000007	7000.02584	0.246	0.000	-99.99	0.000	-99.99	-99.99	LMC175.6.37866	LMC517.02.17019	-99.99	
OGLE-LMC-DSCT-11853	singlemode	05:36:13.20	-71:04:13.7	19.746	20.527	0.781	0.06225482	0.00000005	7000.05066	0.092	0.000	-99.99	0.000	-99.99	-99.99	LMC171.2.57532	LMC515.20.7829	-99.99	
OGLE-LMC-DSCT-11854	singlemode	05:36:14.28	-71:24:28.7	20.541	21.155	0.614	0.06987455	0.00000006	7000.00399	0.186	0.000	-99.99	0.000	-99.99	-99.99	LMC172.4.21220	LMC515.11.3446	-99.99	
OGLE-LMC-DSCT-11855	singlemode	05:36:14.34	-70:47:44.6	20.737	21.262	0.525	0.05289908	0.00000008	7000.00025	0.144	0.000	-99.99	0.000	-99.99	-99.99	LMC171.4.32973	LMC515.28.3868	-99.99	
OGLE-LMC-DSCT-11856	singlemode	05:36:14.69	-71:23:49.9	20.523	21.195	0.672	0.06480477	0.00000006	7000.04547	0.204	0.000	-99.99	0.000	-99.99	-99.99	LMC172.4.21244	LMC515.11.3826	-99.99	
OGLE-LMC-DSCT-11857	singlemode	05:36:15.47	-68:34:00.4	19.666	20.149	0.483	0.12882912	0.00000023	7000.00915	0.049	0.000	-99.99	0.000	-99.99	-99.99	LMC174.6.8192	LMC517.19.7114	-99.99	
OGLE-LMC-DSCT-11858	singlemode	05:36:15.64	-70:46:56.7	20.251	20.936	0.685	0.11234935	0.00000010	7000.05604	0.203	0.637	3.994	0.000	-99.99	-99.99	LMC171.4.71699	LMC515.28.4417	-99.99	
OGLE-LMC-DSCT-11859	singlemode	05:36:15.95	-72:30:26.6	20.418	20.881	0.463	0.08625239	0.00000008	7000.07404	0.264	0.386	4.627	0.000	-99.99	-99.99	-99.99	LMC514.11.13568	-99.99	
OGLE-LMC-DSCT-11860	singlemode	05:36:16.08	-67:03:27.9	20.865	21.326	0.461	0.05869553	0.00000008	7000.02564	0.192	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC555.16.17547	-99.99	
OGLE-LMC-DSCT-11861	singlemode	05:36:16.24	-70:02:50.8	20.738	21.505	0.767	0.06471075	0.00000005	7000.06351	0.228	0.000	-99.99	0.000	-99.99	LMC_SC16_323449	LMC176.8.55796	LMC516.10.79185	-99.99	
OGLE-LMC-DSCT-11862	singlemode	05:36:16.38	-65:06:42.8	19.276	19.664	0.388	0.08165958	0.00000005	7000.02406	0.134	0.311	4.192	0.000	-99.99	-99.99	-99.99	LMC520.08.9915	-99.99	
OGLE-LMC-DSCT-11863	singlemode	05:36:16.43	-69:21:45.4	20.202	20.622	0.420	0.07681690	0.00000007	7000.06309	0.177	0.000	-99.99	0.000	-99.99	-99.99	LMC175.7.14202	LMC516.27.60095	-99.99	
OGLE-LMC-DSCT-11864	singlemode	05:36:16.95	-64:24:52.5	20.438	20.816	0.378	0.07510610	0.00000006	7000.06953	0.312	0.275	3.531	0.000	-99.99	-99.99	-99.99	LMC596.15.10586	-99.99	
OGLE-LMC-DSCT-11865	singlemode	05:36:17.15	-68:21:28.0	20.669	21.127	0.458	0.07595404	0.00000011	7000.04061	0.342	0.000	-99.99	0.000	-99.99	-99.99	LMC173.8.27246	LMC517.27.1549	-99.99	
OGLE-LMC-DSCT-11866	singlemode	05:36:17.16	-70:03:16.6	20.645	21.241	0.596	0.05850581	0.00000006	7000.00807	0.152	0.000	-99.99	0.000	-99.99	-99.99	LMC176.8.55874	LMC516.10.75098	-99.99	
OGLE-LMC-DSCT-11867	singlemode	05:36:17.58	-66:29:07.0	19.858	20.295	0.437	0.06247583	0.00000012	7000.03459	0.165	0.555	4.197	0.000	-99.99	-99.99	-99.99	LMC519.09.717	-99.99	
OGLE-LMC-DSCT-11868	singlemode	05:36:17.70	-70:39:19.2	20.436	21.062	0.626	0.07431122	0.00000010	7000.02537	0.166	0.000	-99.99	0.000	-99.99	-99.99	LMC170.1.73290	LMC515.28.20199	-99.99	
OGLE-LMC-DSCT-11869	singlemode	05:36:17.84	-69:53:05.4	20.313	20.860	0.547	0.08028681	0.00000010	7000.06899	0.151	0.000	-99.99	0.000	-99.99	LMC_SC16_330226	LMC176.7.55607	LMC516.19.41577	-99.99	
OGLE-LMC-DSCT-11870	singlemode	05:36:17.96	-67:19:48.4	19.912	20.280	0.368	0.10881449	0.00000021	7000.01107	0.075	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC518.18.14566	-99.99	
OGLE-LMC-DSCT-11871	singlemode	05:36:18.02	-67:27:16.0	19.430	19.938	0.508	0.18087122	0.00000037	7000.14647	0.215	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC518.18.11513	-99.99	
OGLE-LMC-DSCT-11872	singlemode	05:36:18.04	-65:42:20.0	18.558	19.045	0.487	0.21271223	0.00000012	7000.16198	0.214	0.225	4.124	0.062	2.763	-99.99	-99.99	LMC556.16.9519	-99.99	
OGLE-LMC-DSCT-11873	singlemode	05:36:18.40	-70:02:17.1	20.664	21.161	0.497	0.06860107	0.00000006	7000.06324	0.178	0.000	-99.99	0.000	-99.99	LMC_SC16_359963	LMC176.8.58506	LMC516.10.76025	-99.99	
OGLE-LMC-DSCT-11874	singlemode	05:36:18.45	-73:12:11.9	19.994	20.429	0.435	0.09427521	0.00000007	7000.07578	0.311	0.341	3.766	0.000	-99.99	-99.99	-99.99	LMC526.29.1664	-99.99	
OGLE-LMC-DSCT-11875	singlemode	05:36:18.68	-69:53:31.9	20.369	20.849	0.480	0.07936865	0.00000008	7000.02426	0.189	0.000	-99.99	0.000	-99.99	LMC_SC16_197990	LMC176.7.55679	LMC516.19.41113	-99.99	
OGLE-LMC-DSCT-11876	singlemode	05:36:18.69	-73:45:15.2	20.467	20.813	0.346	0.05680105	0.00000009	7000.01327	0.160	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC526.12.5758	-99.99	
OGLE-LMC-DSCT-11877	singlemode	05:36:18.91	-65:59:31.3	20.221	20.618	0.397	0.07238285	0.00000006	7000.02248	0.158	0.516	3.820	0.000	-99.99	-99.99	-99.99	LMC519.17.17172	-99.99	
OGLE-LMC-DSCT-11878	multimode	05:36:19.22	-71:15:34.8	19.995	20.590	0.595	0.12615960	0.00000029	7000.00972	0.104	0.000	-99.99	0.000	-99.99	-99.99	LMC171.1.22346	LMC515.11.13837	-99.99	
OGLE-LMC-DSCT-11879	singlemode	05:36:19.46	-69:48:01.4	20.576	21.241	0.665	0.13532907	0.00000016	7000.03093	0.222	0.000	-99.99	0.000	-99.99	LMC_SC16_368500	LMC176.6.8238	LMC516.19.53304	-99.99	
OGLE-LMC-DSCT-11880	singlemode	05:36:19.52	-65:59:47.8	20.758	21.262	0.504	0.07533388	0.00000007	7000.04497	0.250	0.000	-99.99	0.396	2.366	-99.99	-99.99	LMC519.17.16321	-99.99	
OGLE-LMC-DSCT-11881	singlemode	05:36:19.86	-71:51:28.6	20.197	20.668	0.471	0.06408234	0.00000007	7000.03005	0.152	0.000	-99.99	0.000	-99.99	-99.99	LMC172.1.14940	LMC514.28.23875	-99.99	
OGLE-LMC-DSCT-11882	singlemode	05:36:20.57	-70:26:46.2	20.752	21.503	0.751	0.07427335	0.00000010	7000.03538	0.210	0.000	-99.99	0.000	-99.99	-99.99	LMC177.7.59754	LMC516.02.52501	-99.99	
OGLE-LMC-DSCT-11883	singlemode	05:36:21.40	-69:40:25.3	19.925	20.651	0.726	0.07626632	0.00000005	7000.04008	0.202	0.348	3.684	0.000	-99.99	-99.99	LMC176.5.6713	LMC516.19.71398	-99.99	
OGLE-LMC-DSCT-11884	singlemode	05:36:21.85	-68:04:50.0	20.640	21.020	0.380	0.06032728	0.00000003	7000.01413	0.425	0.385	3.813	0.000	-99.99	-99.99	LMC173.7.19815	LMC517.26.29201	-99.99	
OGLE-LMC-DSCT-11885	singlemode	05:36:21.94	-72:28:22.3	20.399	20.860	0.461	0.08083215	0.00000006	7000.01490	0.337	0.359	3.784	0.000	-99.99	-99.99	-99.99	LMC514.11.14723	-99.99	
OGLE-LMC-DSCT-11886	singlemode	05:36:22.32	-66:50:31.0	20.583	21.136	0.553	0.07708821	0.00000007	7000.06724	0.260	0.572	4.180	0.000	-99.99	-99.99	-99.99	LMC518.26.11330	-99.99	
OGLE-LMC-DSCT-11887	singlemode	05:36:22.59	-71:12:52.3	19.998	20.569	0.571	0.07619880	0.00000007	7000.01944	0.165	0.478	3.797	0.000	-99.99	-99.99	LMC171.1.49669	LMC515.11.20154	-99.99	
OGLE-LMC-DSCT-11888	singlemode	05:36:22.89	-67:01:35.9	17.844	18.356	0.512	0.06867710	0.00000003	7000.06340	0.088	0.190	3.742	0.000	-99.99	-99.99	-99.99	LMC518.26.2464	-99.99	
OGLE-LMC-DSCT-11889	singlemode	05:36:22.93	-66:53:50.3	20.130	20.524	0.394	0.07147059	0.00000004	7000.04425	0.326	0.358	4.041	0.000	-99.99	-99.99	-99.99	LMC518.26.10362	-99.99	
OGLE-LMC-DSCT-11890	singlemode	05:36:23.72	-65:25:54.6	20.515	20.890	0.375	0.07473113	0.00000008	7000.00969	0.187	0.537	4.509	0.000	-99.99	-99.99	-99.99	LMC556.25.11928	-99.99	
OGLE-LMC-DSCT-11891	singlemode	05:36:23.93	-69:34:21.0	19.964	20.508	0.544	0.09394322	0.00000008	7000.03000	0.196	0.331	4.174	0.000	-99.99	-99.99	LMC176.5.40004	LMC516.27.33460	-99.99	
OGLE-LMC-DSCT-11892	singlemode	05:36:24.16	-70:01:26.9	20.086	20.634	0.548	0.05502438	0.00000006	7000.05428	0.103	0.000	-99.99	0.000	-99.99	LMC_SC16_189742	LMC176.8.56408	LMC516.10.76688	-99.99	
OGLE-LMC-DSCT-11893	singlemode	05:36:24.75	-70:15:24.8	20.415	20.922	0.507	0.07136270	0.00000010	7000.00785	0.116	0.000	-99.99	0.000	-99.99	LMC_SC16_172089	LMC177.5.10365	LMC516.02.77815	-99.99	
OGLE-LMC-DSCT-11894	singlemode	05:36:24.77	-74:00:58.0	20.866	21.593	0.727	0.07008642	0.00000006	7000.01693	0.330	0.000	-99.99	0.487	1.765	-99.99	-99.99	LMC526.04.8116	-99.99	
OGLE-LMC-DSCT-11895	singlemode	05:36:26.25	-72:19:23.8	20.596	21.441	0.845	0.07298799	0.00000009	7000.01089	0.249	0.424	5.032	0.000	-99.99	-99.99	-99.99	LMC514.20.6546	-99.99	
